strain,temperature_optimum_C,temperature_minimum,temperature_maximum,ph_optimum,ph_minimum,ph_maximum,salinity_optimum,salinity_minimum,salinity_maximum,oxygen_tolerance
Planctomycetota sp.,31.64316578960951,15.885236619655576,39.898230923270624,6.5617463095392115,5.065668622535227,8.660807051464214,1.6264071233582578,1.2012787410604098,3.26646600308462,tolerant
Planctomycetota sp.,27.652861145590624,10.82882571911251,33.22641960288802,6.415687615975435,4.848216772578728,8.393799727890292,0.0,0.0,0.4215928005565583,tolerant
Pseudomonadota sp. MesorhizobiumI sp023953845,34.18414868613595,18.55009895574832,43.74575102151512,7.293220486437297,5.139866671091732,9.5774321392149,1.3374891285678183,0.0,4.542806161752245,tolerant
Bacteroidota sp.,27.285198345885657,9.884420432460086,35.27669550717211,5.84189783600964,4.460187843642457,8.142739430181257,1.3148142202155482,0.0,3.8021038275858863,tolerant
Patescibacteria sp.,35.58558623877663,26.155374159096837,43.7232141620562,8.160626894097932,5.665047694702955,9.958236940111291,1.502204747699126,0.1704511036247382,2.88005700045,tolerant
Pseudomonadota sp.,26.261020895537698,12.242338188782032,34.31060723731536,7.57008604190832,5.520244443743227,9.717257802674196,0.0,0.0,0.0392927057490997,tolerant
Pseudomonadota sp.,26.65054726730428,10.470178703175302,36.16722550447935,7.4398051333116175,5.530299195890527,9.80809759053998,0.1246389925017315,0.0,2.6152855944913345,tolerant
Planctomycetota sp.,30.19780884893311,15.719830625537313,37.05971766466198,7.464863959798707,5.618394267645994,9.11780328606804,1.624358550777682,1.1136798534102663,3.345248358390119,tolerant
Bacteroidota sp.,30.1871683496095,15.305995880059667,38.31820651473977,6.618239470550561,5.189621948204531,8.01621244762934,0.0305013729763556,0.0,0.0,tolerant
Verrucomicrobiota sp.,21.164320758049783,5.629190717075282,29.49695749052085,6.805927462974554,5.201831984355387,8.692451573685737,0.0,0.0,2.0260170352761335,tolerant
Myxococcota sp.,28.429566478788907,9.211637783164225,36.016375828726254,6.83418568262217,5.424998759324286,8.438792189655713,0.9905270527775314,1.646469381143168,0.1052123500296744,tolerant
MyxococcotaA sp. VGRW01 sp016875225,36.701175058826095,21.483311694645025,43.8295010054191,7.293451197937271,5.5219016838332315,9.331413352215156,0.2905127632525222,0.0,3.5324177557372307,tolerant
Acidobacteriota sp.,31.93090445455237,18.13205614610368,40.334653899090775,6.571022331135326,4.891701270576711,8.551096376729168,1.1883565257217352,0.367770713517672,1.2321132106908,tolerant
Cyanobacteriota sp.,21.212477332197277,6.990318147408949,27.64559585019291,6.310149168414127,4.680086250146413,7.39685349610079,0.1426491413607067,0.0,1.8150322973929365,not tolerant
Pseudomonadota sp. JAJVIJ01 sp022072095,30.204218201871896,14.159500501826772,38.04047682274735,6.2322743750743355,4.67406977711078,7.844112473097121,0.0,0.0,0.731519895437593,tolerant
Pseudomonadota sp.,35.99785396952692,21.862634409306654,44.760273927038,6.700041942487001,4.999443927477489,8.584696460242332,0.9888953666085384,0.0,1.813150287374541,tolerant
J088 sp.,35.59546157236511,19.42106144161267,44.453228606594394,6.678120667486978,5.347758204327491,8.569473558669943,0.501972536865896,0.2808601790834382,2.6851139096706707,tolerant
Bacteroidota sp. JAFDYS01 sp018267315,32.449417359000336,12.714807015239256,40.511178248019434,6.2242992600580305,4.681159628949454,8.714413777873446,0.4226763009615162,0.7486187713894703,2.4710656588302182,tolerant
Myxococcota sp.,33.571485707687586,25.39720619638586,38.172333986462704,6.886777204191758,5.354545809320942,8.917218383295555,1.0699888481554578,0.8642152898353248,1.1364030260241496,not tolerant
Patescibacteria sp.,56.05265971199074,26.99772432600048,62.00544924219018,5.515473139409907,5.506528735956364,7.123447361404769,3.705527638233262,0.0,9.416134065808052,tolerant
Pseudomonadota sp. Rubrivivax sp016789955,33.81528729468736,18.756117445733647,44.26107586915827,7.417856569177124,5.300926727421073,9.783973118332918,0.6781037974495701,0.0,3.563996377622306,tolerant
Chloroflexota sp.,33.545129509103354,21.54956809657575,40.69259329966995,8.358205542279414,5.8247854659867,10.672422341860514,1.7265390416534574,0.4924808847290416,4.958858951151467,not tolerant
Myxococcota sp.,34.534166705761145,15.438740978160071,42.452270044219375,6.602163061133851,5.537746064845116,9.02802868111586,1.5844139789226983,1.831436506796959,2.442025345984421,tolerant
Planctomycetota sp.,21.931341377877807,6.977821504111256,29.144324414750947,6.8249306335894255,5.058696373688412,9.134614110586476,0.3969935579975256,0.2039821812827915,4.287121710792433,tolerant
Myxococcota sp.,33.56126663647663,15.743691308907303,42.34582182825973,6.874712942999637,5.441417057796998,9.467911753740644,3.5656771526660425,3.0593364587858103,7.862084721259444,tolerant
Planctomycetota sp.,28.025499866346767,11.914366655470978,34.29506637985801,6.393812967889319,4.8471087301260445,8.388337821639727,0.319846897978989,0.0165152455317365,1.9022301319012491,tolerant
Bacteroidota sp.,35.517833121402205,21.49352765222061,45.77211072313559,6.097130258858773,4.4185781636226125,7.525601022925905,0.0,0.0,0.0,not tolerant
Bacteroidota sp. M3007 sp016711435,30.92547863796301,13.89219735426324,39.957590739431886,7.248898405315934,5.616728478590831,9.569536398201947,0.0,0.0,0.8248692735819336,tolerant
Acidobacteriota sp.,32.58655127191956,16.143657003934024,40.95179386904647,6.921987908439588,5.31525645582884,8.632653491233565,0.0,0.1609741705708369,0.0,tolerant
Pseudomonadota sp.,30.69965462561374,12.445263141013204,38.497566044531666,6.806213319911721,5.170058530790525,8.806626173547807,0.0,0.0,1.2998333927834196,tolerant
Acidobacteriota sp. CADEFD01 sp016789705,30.833849291326057,16.543849667525446,40.085375219371585,7.053973046222073,5.257294803502863,9.092952543871151,0.0,0.0,0.2677030565538061,tolerant
Bacteroidota sp.,31.824314261167046,15.796722600040477,39.55814595990557,5.990091084961291,4.8598534320637565,7.354464008321219,0.0,0.0,0.0,tolerant
Chloroflexota sp.,33.18335258676659,17.511038534119926,39.56887803290088,6.945472935271618,5.2831787910035395,9.080131557701463,0.0,0.0,1.2712617570418097,tolerant
Bacteroidota sp.,22.820203508061677,8.702345003148798,30.371426842833728,6.303278948772165,5.0955724222191,7.685614935462722,0.0,0.0,0.0,tolerant
Bacteroidota sp. UBA7236 sp029571985,36.795423020726815,21.294963181113,44.4687876055758,6.650900364448681,5.167521010896142,8.74869402202193,0.0,0.0,0.0,tolerant
Pseudomonadota sp. Albidovulum sp020637675,31.09332537374764,12.729960440156658,40.77655532992697,7.474943269110541,5.528598955740886,9.543329416418766,0.0,0.0,3.251374552174833,tolerant
Bacteroidota sp.,19.49841295695901,5.663128890135045,26.188398636868964,6.166426069943384,5.234640921005348,7.565346696440994,0.0,0.0,0.0,tolerant
Myxococcota sp.,42.016086068285055,32.51848711972458,47.26386349145704,6.611966034204739,5.278485252938557,8.827545282548215,3.0679027174416067,0.8939302434714973,3.4824090090194497,not tolerant
Pseudomonadota sp.,28.757099610563177,11.32137783705581,38.79471302449125,7.36266344121524,5.240909121192767,9.678826521352764,0.0,0.0,2.4296460575610324,tolerant
Patescibacteria sp.,39.594046006092505,25.55593666109813,47.44215043689919,7.035032943594649,5.961256060001732,8.300565956606846,0.5303456818840098,0.4878086358357716,2.8108386117036543,not tolerant
Planctomycetota sp.,31.211326292886486,14.306037667396248,38.421612360397795,6.43910431631023,4.958568730523929,8.61044586690663,1.9602065407718685,0.933168046263184,4.453037471196482,tolerant
Myxococcota sp.,29.719419547859815,15.698871792383764,38.37014434528601,7.044533037735855,5.223404494297656,8.872260961161482,1.5530437286009882,1.3876548441764656,3.2532015262450615,not tolerant
Myxococcota sp.,34.87157408627567,18.48432113446268,40.96828510231672,6.781765858535593,5.29199847798513,8.973179067337366,1.9371092604829547,2.197213801014968,0.9544351622141996,not tolerant
Chloroflexota sp.,37.89834101265444,21.54226608395703,44.185434908524904,7.564234546314601,5.689804224456998,9.795994903627452,0.1449053731888447,0.0,1.401456303143492,tolerant
Eisenbacteria sp.,36.40600300892465,18.348224542588877,45.17984655347968,6.679180792221555,5.056248352139708,9.142173817703547,0.4289408055837418,0.3814859700784421,2.069480262360491,tolerant
Pseudomonadota sp.,30.54554541943277,10.589494534523467,38.970031814331485,6.446147775509142,4.999063976812846,8.305233733618712,0.0,0.0,1.6660960005188097,tolerant
Acidobacteriota sp.,35.61961600626401,20.05498498084878,44.62863959612107,6.9737063851328775,5.574912718911574,8.882324477090256,0.0,0.0,0.0,tolerant
Planctomycetota sp.,27.21384435092323,10.865861030318216,33.50949600567088,6.113593054242383,4.423175438957291,7.898554068176144,0.0,0.0,0.9290831437430888,tolerant
Pseudomonadota sp.,30.5511811609341,14.258175197413976,38.81690580194993,7.276698323871905,5.683075732829176,9.478744075371138,0.0,0.0,1.4421299240066163,tolerant
Actinomycetota sp. Brooklawnia sp937867175,30.40035285055666,16.02746780985849,38.238058202967615,7.357541109434441,5.543700630905794,9.560155174990804,0.0,0.0,3.586740002318143,tolerant
Zixibacteria sp.,38.33632045942939,24.731734386632223,44.503690290490226,6.977200839325526,5.266851348814579,9.422205733417156,2.2990981674772915,1.260651356854629,3.3233426269153528,not tolerant
Verrucomicrobiota sp.,22.699290827351422,5.344873748948789,29.495885498426752,7.215067293009619,5.683407774820453,9.63150961044662,0.0,0.0,1.6507506578123143,tolerant
Actinomycetota sp.,24.219141357012496,6.998646842636617,31.924638742399765,7.070611626392186,4.954112860065606,9.408681422507264,0.0,0.0,3.1844957762783617,tolerant
Pseudomonadota sp.,29.33512195987835,10.777177863240793,38.462722597187216,7.14407106784607,4.960124395395893,9.148567952696183,0.0,0.0,2.2786132644801267,tolerant
Planctomycetota sp.,24.507113448300785,8.251964658866703,31.194527486207477,6.930729514442533,5.737570215891987,8.596084204512001,0.0,0.0,1.247917186521489,not tolerant
Patescibacteria sp.,40.53315388446576,26.283465030168653,46.75998824263347,5.853909561951676,4.726442418755156,7.006211266905396,0.1869491661869498,0.0,4.615060947500563,tolerant
Patescibacteria sp.,39.3470251996888,25.290524566462523,45.96361231338874,6.5117829847982795,5.151497924408024,7.376596683508991,0.0,0.0,0.0,tolerant
Bacteroidota sp. JADIYW01 sp016705125,26.399064777498996,9.108333504284507,33.47083796776259,7.278302211419539,5.50568271668852,9.05061769564193,0.0,0.0,0.0,tolerant
Acidobacteriota sp.,34.48983500949202,19.119562439963953,42.85860265750157,7.096781460214993,5.298721386542791,9.250115773480651,0.3803859754336094,0.0,1.533628947704722,tolerant
Bacteroidota sp.,28.692754147424683,13.073565169792076,35.25670077251709,5.969061026687896,4.710134771622657,8.079519557399239,0.0252089651562439,0.0,2.1352212665692125,tolerant
Verrucomicrobiota sp.,21.143769710620983,2.9307778732982683,27.927877913990187,6.29773072824203,5.153868913864864,8.453377420221631,0.0,0.0,0.0,tolerant
Patescibacteria sp.,36.522850674666486,22.777057160179943,43.54223337203668,6.683785450240444,4.9582022074814835,8.148891038160137,2.383190079790964,0.8167233789309098,3.043868947171644,not tolerant
Actinomycetota sp.,25.877402702517863,9.253770785671945,33.03666289321683,7.580489981933385,5.559205224041794,9.910451757340503,1.6389953660910015,0.6893560480841721,6.879025109675156,tolerant
Pseudomonadota sp.,24.359115932635007,6.821263088694767,32.381278378298795,6.454767265870176,4.819165061041886,8.33806616010801,0.166834653127033,0.0,1.555011621288843,tolerant
Bacteroidota sp.,24.48178668556545,6.151377539530488,31.131439488422185,7.064749194741949,5.93322190786389,8.93870381517682,0.6142055436980547,0.8895924593046269,2.6850280180173485,tolerant
Pseudomonadota sp.,27.122041779837684,7.4247047620663,35.104625629966876,6.2008376454819185,4.7635258245567,7.662803144013913,0.5051319089388904,0.089559030224211,2.4600491226783303,tolerant
Verrucomicrobiota sp.,38.531073304980005,21.341064994282107,46.88022881081556,6.743775795302553,5.120900085706686,8.80033040519845,0.4191946216292255,0.0,1.7365813378179755,tolerant
Planctomycetota sp.,22.54991973000061,7.944669730580118,28.727258909730317,6.210323206721086,4.428369570587564,8.096688495190254,0.0,0.0,0.2591070970375835,tolerant
Bacteroidota sp.,21.595864198858383,2.126353149423794,28.91246097709284,6.584809301646897,5.857542707792018,8.171087735813904,0.4602330813791893,0.3699369971816522,2.000431935139927,tolerant
Gemmatimonadota sp.,36.05769588271973,18.53965844737283,45.075479861683746,6.503640670049705,5.2098436159237576,8.543287559180795,0.1285910548000846,0.0,2.967321811838289,tolerant
Myxococcota sp. JACOUT01 sp020850995,30.49018763860543,16.784002269409456,38.74577266321194,6.999471129560103,5.24079987560481,8.811505231303212,1.555469813114807,1.3953095046291808,2.8437559814661126,not tolerant
Actinomycetota sp.,28.43354263180742,13.747133576542057,35.1879814183984,6.867707799714675,4.745462611513988,9.159135955546024,0.0,0.1260782659934796,3.992294775573903,tolerant
Patescibacteria sp.,36.90305864778556,31.74765298019828,45.589250605077986,7.5314845373246895,5.880175319865832,9.14814239142554,0.7831611440289072,0.3418522708764311,2.836593296328129,tolerant
Acidobacteriota sp.,33.57085940265088,18.64338820551301,41.6677124005061,7.134845282634033,5.301483562588908,9.10825975339479,0.2471481229811925,0.0,1.709283038668321,tolerant
Chloroflexota sp.,39.40133588873279,23.719638753540497,46.75046011119661,7.348334389116892,5.5014286262131,9.286507519303369,0.3040346753094374,0.0,2.8474831058741357,tolerant
Gemmatimonadota sp. JADJOM01 sp016794805,33.90275214003502,17.883026521971953,42.51625355605381,7.343003984519855,5.95067972456764,9.502981592687718,0.0,0.0,2.742630134065406,tolerant
Spirochaetota sp.,24.042890265679123,8.288880645406303,33.63689499866058,6.332688267066661,4.960455599046945,7.95801469979212,0.0,0.0,0.0,tolerant
Bacteroidota sp.,27.697910634158916,13.395752810759827,34.46875028002852,6.294530569970423,4.972247591905664,8.333812067276673,0.0,0.0,0.0,tolerant
Bacteroidota sp.,28.22786648038225,12.205258397188922,37.59989079873831,6.973510131657703,4.967199982654383,8.987127642108367,0.0,0.0,1.407733596650241,tolerant
Pseudomonadota sp.,34.88202062511827,19.05029664502795,43.06337175241375,6.8643149611406695,4.797863288726729,8.994925599761117,0.0167551517379731,0.0,1.3790717624874933,tolerant
Patescibacteria sp.,30.022368845768113,15.311718717821137,36.74216570020687,6.492067994598447,4.686883625513798,7.917765270949456,1.0661405959147254,1.456647217549294,1.7167329454398672,not tolerant
Bacteroidota sp.,24.63235116282998,5.538284950429418,34.211640394036586,7.4052625327613875,5.986131283120702,9.580539731815506,0.0,0.1950672042541243,1.790852310249358,tolerant
Bacteroidota sp. JAEUUL01 sp016787485,25.739205566416217,9.561436395418596,33.99390485363388,5.923359066502286,4.763346540465485,8.046693994133552,0.0,0.0,2.569112230841542,tolerant
Patescibacteria sp.,37.56418615942562,18.274242584343988,44.30767994893522,7.366828614075184,5.087346699505039,8.805451307126845,1.2120906719929665,1.509210145631328,8.933951776642804,tolerant
Bacteroidota sp.,12.990681959911004,0.0,17.725465990031285,6.223284899584524,5.008518037777492,8.450896644366546,0.0,0.0,0.0,tolerant
Planctomycetota sp.,32.55416421470958,16.549747698890812,38.3418953223882,7.318812840839975,5.633698764760773,9.129627568373207,1.683047897575832,1.2738619315658026,2.6815583780513315,tolerant
Verrucomicrobiota sp.,24.970341918910087,7.798532854624913,32.16426615536842,7.028679272822326,5.6381624321243295,9.321324004637766,0.0,0.0,0.4194589402862476,tolerant
Patescibacteria sp.,43.89389507824214,37.13392585271111,52.26613343909939,7.009802182980441,5.3264293710972,8.432969314056043,0.6427317794568941,0.0,6.517765007670885,tolerant
Patescibacteria sp.,40.042848893843214,26.258965575769835,47.13284673846611,7.239488866097547,5.856955539865089,8.436240429390464,0.6723389615619078,0.8183716237096538,5.137410443761147,tolerant
Dependentiae sp.,24.79735497516062,4.535680102148991,32.06437375889858,6.983031534573067,4.664097516592988,8.23733059183321,0.0,0.2082429393659703,0.0,tolerant
Bacteroidota sp. OLB5 sp019912545,26.061685451162873,7.486908579688034,33.4581146644052,6.969649192267161,5.38922998189163,9.092650926085316,1.4268255991868952,0.5676119973270175,5.057289527211313,tolerant
Gemmatimonadota sp.,30.996790664020793,16.502017605378697,39.46153399664657,7.284534927935056,5.430259285025679,9.49505410864961,0.7511676178037652,0.2540983414664237,3.7257137598681496,tolerant
Myxococcota sp.,29.88471284739971,16.873526284021793,34.9695260805121,6.787937944639533,5.137668009591634,8.31813089995651,2.683865777704564,1.7319916243794005,3.4374411347454066,not tolerant
Planctomycetota sp.,32.58583718558284,17.91512328173759,40.197143853638195,7.034057453519945,5.450968494526652,8.61679755863445,0.2415469703097876,0.171554128976368,0.0,tolerant
Pseudomonadota sp.,39.762381562309486,23.80561621603529,49.16777019975498,6.478241995273474,4.86336785968262,8.400637199974675,0.0,0.0,0.6222807726644835,tolerant
Acidobacteriota sp.,37.29722043110093,19.971756361351023,45.96385133724729,7.248320673726437,5.9059073492421055,9.422156452731755,0.0,0.0,0.4921563321420148,tolerant
Bacteroidota sp.,21.60124641257481,7.803186279755234,28.360558295669016,6.334677515238438,5.299805723953845,7.773191699960837,0.0,0.0,0.0,tolerant
Pseudomonadota sp.,30.15299963072068,13.01819058163303,38.47442459433711,6.526612018635348,5.020327985902918,8.269488499374463,0.5004994605509414,0.296474858371152,2.1208876807648203,tolerant
Pseudomonadota sp. FEB-7 sp019634955,39.83420975890889,25.314347856868437,49.11150331067668,7.030835275240005,5.257222420461424,9.245315570843433,0.0,0.0,0.0,tolerant
Patescibacteria sp.,37.91870289455939,27.934057041305852,44.71455406914323,6.615067404600714,5.1743417174527275,7.9159206904176544,0.5622927578969135,0.0,0.0,tolerant
Planctomycetota sp.,33.3806863296456,16.4915664878797,40.104287950215486,6.358326704456833,5.016415845980818,8.104669534488538,0.0,0.0,1.4139770712189217,tolerant
Chloroflexota sp.,35.06313955057901,19.07305788629266,42.93600983776524,7.713132883838712,5.737235105675103,10.156031959326342,0.0,0.0,0.0,tolerant
Bacteroidota sp.,40.61972068574159,22.89309565554371,49.846867491682346,6.742083112331208,5.465245318513566,8.831900569592545,0.0,0.0,0.8649894103967366,tolerant
Pseudomonadota sp.,28.68276711435904,11.469983494952787,36.98138634001704,6.575832220938313,4.90555681217327,8.37673278593949,0.0,0.0,1.5594162521316246,tolerant
Pseudomonadota sp. JAEULC01 sp020846275,38.92280546338842,20.846019100329325,48.45211156433925,6.962403841478579,4.970373991221891,9.068405464448336,0.6729310363719305,0.0,2.3389343106542384,tolerant
Acidobacteriota sp.,29.53064088310975,10.704935799621571,39.166310172758735,6.484443207106192,5.191484712186008,8.211091695634407,0.0,0.0,0.3504219282686716,tolerant
Eisenbacteria sp.,40.20620891283288,23.61797271051597,48.78581591967991,6.545229082393059,4.9002341117452515,9.04453792433806,0.3189401215677034,0.0,3.308658665252924,tolerant
Myxococcota sp.,31.28250691389379,15.279859411039114,39.45622223994456,6.551537860792706,5.156554263085689,8.445651576170937,0.5216628115149748,0.3830181903006282,1.7244979194071863,tolerant
Chloroflexota sp.,37.070281517376145,21.450714065817564,46.76262605159516,7.897497299105211,5.936320754058241,10.457527878903171,0.0,0.0,0.0,tolerant
Pseudomonadota sp.,25.703186735921573,8.281877891533973,33.68834639418513,6.883668117045669,4.791928474213044,8.852417159467466,1.8642872861367596,0.8721238335815125,4.8002269861494815,tolerant
Verrucomicrobiota sp.,29.16221357743742,13.323774152365068,38.28575044617938,7.369807645314177,5.733720586412358,9.550049563252305,0.0,0.0,1.133242612813243,tolerant
Bdellovibrionota sp.,31.10392722718,14.076461354984009,39.72466166910699,6.825175904342208,5.5082734987999,8.299047588540615,0.0,0.0,0.0,tolerant
Bacteroidota sp. JADIYW01 sp019694955,35.83498910174518,17.9557097711575,43.85476444266558,6.106866111673026,4.848149072719336,7.52935118351724,0.0,0.2361445243467492,0.0,tolerant
Patescibacteria sp.,35.26587566174278,22.50615370596717,42.34605662156665,6.190625294329534,5.102500920221983,7.667380589876081,0.0,0.0,2.0553423860169886,not tolerant
Bacteroidota sp.,36.29348145913568,24.6202135389261,42.23763371453241,6.6213916568607365,5.20500964605435,8.547590223048186,0.0,0.2379405641315128,0.0,tolerant
Patescibacteria sp.,41.3550103166184,30.165032911770663,49.1265745873789,6.315391515931597,5.151105523002535,8.373084716713816,2.3616877699519065,1.654709571339953,6.953165305185319,tolerant
Actinomycetota sp.,34.20149324795322,20.295119698171384,38.11063977054556,7.480991141227408,5.761776001726584,8.636475144335556,2.436543646372962,1.1567080294573464,5.40222245961672,tolerant
Chloroflexota sp.,30.718005507541047,16.353003521152818,37.592389450633235,6.49015502934615,4.733781044470963,8.762697316306983,0.0,0.0,1.6946152145341458,tolerant
Actinomycetota sp. 67-14 sp020438345,28.380916494776255,15.60644514313713,33.90472330634752,7.052134867336087,5.412969544700178,9.4233919318933,2.478357969235617,0.7672592054504397,7.638779422964672,tolerant
Bacteroidota sp.,31.693651791120267,16.07710889791234,38.452440108335054,6.755728630031488,5.4556956625148185,8.6351195487564,0.2559292026172244,0.4728781547588581,2.694264226505303,tolerant
Myxococcota sp.,42.1798953844849,34.88616211544297,48.8473042297214,6.915870687044376,5.214400991827096,9.26005921537392,0.3496140435505461,0.0,0.2376361442500378,not tolerant
Omnitrophota sp.,41.37403539330767,19.37738722277926,49.28367859548999,6.53256930703132,5.441910679776299,7.562462091741219,0.0,0.0,0.9957779064494864,tolerant
Elusimicrobiota sp.,34.75952731252535,16.18629889950898,42.87376992958328,6.340387918128486,4.891329933962511,7.700110104375923,0.0,0.0,0.0,tolerant
Planctomycetota sp.,29.38069693650905,15.292117658202592,33.353145830520134,6.510937459461481,4.694772585262636,8.638245548175647,0.11121823496625,0.0,0.4711972179030823,not tolerant
JAJYCY01 sp.,21.816450913226333,7.977816926776114,33.847429282054506,6.539329252724629,4.90075176641989,8.64946786791182,0.0,0.0,0.0,tolerant
Patescibacteria sp.,40.00432457159883,28.82150566019095,47.18156155551209,7.880619774082456,5.794791162919565,9.33338689506518,0.8111875463731479,0.0,2.7649142737615557,not tolerant
Bacteroidota sp.,26.891294124169516,11.543912299218713,33.355796284734645,6.777181767547357,5.774786284118113,8.382848529942606,0.0,0.0,2.2362922569410584,tolerant
Planctomycetota sp.,28.818529079051817,16.264916113064725,36.61945755760637,6.789185549769312,4.826340139882693,9.172035363339225,0.0,0.0,2.3433716661498902,tolerant
Pseudomonadota sp. VBCG01 sp020851255,43.39816437309921,30.297149110831825,53.024363799097394,6.723890693272463,4.960397957910804,8.896630128192967,0.7132234073696804,0.5133090762347277,0.2945088565591032,tolerant
Acidobacteriota sp.,26.790882944498108,12.071820680879856,34.3207993374083,6.977391826327367,5.493784841350981,9.030873186776732,2.0567180581678053,1.57693400435915,1.3120230262864965,tolerant
Patescibacteria sp.,36.64132054609738,26.361725305881595,47.00942128757626,7.550803870499984,5.394455360122757,9.653414010658732,3.9030272892792537,1.1108550479578536,7.576359565388984,tolerant
4484-113 sp.,31.751372498588836,15.434980782790472,38.690543453968246,6.716680096533082,5.178677441696308,9.001648439986967,0.0,0.8086746621567193,0.3116833590509102,tolerant
BdellovibrionotaG sp.,27.83199270659445,12.304948840399806,35.42890864209416,6.788316339287772,5.145300688347538,8.071131787568131,0.0,0.1829893828273241,0.0,tolerant
Chloroflexota sp.,33.865632323755506,20.313519420938434,42.81245553103718,7.026832074434876,5.213323043878034,9.495939816647711,0.0,0.4875057280908086,0.0,tolerant
Eisenbacteria sp.,37.6783899978761,21.882643312435174,46.62853134571623,6.549278154347967,5.00351880367188,8.808549843966127,0.0,0.2262461198300718,0.0,tolerant
Bacteroidota sp.,28.64845218070086,14.657513126046382,37.30474835648788,6.5138960632178735,4.640730685542543,8.489287856085902,0.0,0.0,0.0,tolerant
Patescibacteria sp.,32.14462338149775,17.048605158765888,38.99383347548866,6.367054289888467,4.9886948250479115,6.931802873980391,2.8497204812739767,0.0,8.827589784935068,tolerant
Pseudomonadota sp.,30.05208922862518,15.959413421682028,37.93896300197381,6.449326105974671,4.534740759604069,7.295157638711636,2.038522412917999,0.0,4.836989090374149,tolerant
Gemmatimonadota sp.,25.028307846556572,11.127032712041109,32.574681772738806,6.754777819837921,4.976767093021894,8.66799155566459,0.3593749086332893,0.2333417456442319,1.3986016836778674,tolerant
Pseudomonadota sp.,28.6957966760744,14.19694562198309,37.50718497233395,6.914502887445235,5.094536190696314,8.856766005037032,0.8367391987899584,0.0,2.8209612212563036,tolerant
Chlamydiota sp.,37.56315701628311,22.85004954423374,45.81829337210557,7.86429125945158,5.902364920246833,9.31950446526779,2.326721346263134,0.3614337872144622,3.272152383820438,not tolerant
Pseudomonadota sp.,21.491540298303963,3.873474760205667,30.166169636745337,7.685200750443885,5.401363216161245,8.465133490215658,0.4303666713479801,0.0446566526755127,3.875723917703729,tolerant
Bacteroidota sp.,25.39250563512754,10.715736215442853,32.517042368068495,5.828709544440886,4.827272326565552,7.248053302652414,0.0,0.0,0.0,tolerant
Bdellovibrionota sp.,25.259630321271285,6.6875994904796805,33.18830686275727,6.397236291162274,4.989943120545753,8.084676489197395,0.0,0.0,1.396360936400704,tolerant
Armatimonadota sp.,30.40647630646039,13.597855264401096,38.70847323787275,7.023833390751002,5.239130107429555,9.486068962587732,0.1810220803020099,0.3783014477890736,3.864502699421738,tolerant
Pseudomonadota sp. Hansschlegelia sp003241695,35.38758449701166,20.99415052556038,45.13590777283125,6.79846734430337,5.122486738414052,8.875272105345676,0.4644772672726311,0.0336879388184085,2.404284092244401,tolerant
Pseudomonadota sp.,29.958482162001697,15.906844821547836,39.70782244458105,6.858998817459035,5.329725337902693,8.892739375957168,0.4388156148514275,0.0,2.1474812043151896,tolerant
Actinomycetota sp.,33.548038130061514,18.33911544220173,42.68099501596858,7.221363248623419,5.396471311480385,9.579927443675889,1.474879582861881,0.0,6.2965329120747935,tolerant
Bacteroidota sp.,22.072301984332015,10.03957555479069,28.01135684748767,5.574694262996737,3.828900283512101,7.013319233864307,0.0,0.0,1.0262613102195637,not tolerant
Pseudomonadota sp. Ga0077548 sp019635635,40.67287321102821,24.316660610645375,50.92807529090585,7.037558264731198,5.138715185795023,9.171017773974684,3.1386460455393372,0.7693068300019708,4.737622106370184,tolerant
Bdellovibrionota sp.,25.816627816281137,8.01819948576828,34.19912391874039,6.692912794187513,5.376992949250769,8.370453214039728,0.3072228274773625,0.0,2.289247734445695,tolerant
Pseudomonadota sp.,27.02888192756348,15.381609189475338,35.204840582099884,6.934086994938861,5.038614214655021,8.922399555593875,1.0201105136808906,0.2618283077714245,2.3919961031517367,tolerant
Bacteroidota sp. CW01 sp018267725,26.711306444284048,12.670422927830051,34.956239827475514,6.5615237419360355,5.045203710347785,8.582862425426317,0.0,0.0,1.1128111646896937,tolerant
Bacteroidota sp.,30.08203270855315,15.240759672126984,37.813553060714185,6.6827674012215725,5.206022950709369,8.426124397048785,0.0,0.0,0.0,tolerant
Bacteroidota sp. Parvibacillus sp018057925,30.01399701062776,15.241903235482155,37.074736073488225,6.486765687305862,4.788813216091467,8.490876224071513,0.0,0.0,0.0,tolerant
Verrucomicrobiota sp.,32.29366474091376,13.72023358805036,40.544682228613446,6.302098132270436,4.92015617927865,8.417587119780585,0.0,0.0,0.0,tolerant
Myxococcota sp.,29.62613793899453,13.1963897861571,36.62541702655667,6.304122012321089,4.787631972933641,7.670457190748612,0.9186091786256902,0.7841508702756923,1.048667466528224,not tolerant
Pseudomonadota sp.,40.713549809608395,24.745043734500925,50.6045522431811,6.807527910430995,4.943072437520121,8.873196950121187,0.4700727287276485,0.0,1.4956791514190575,tolerant
Chloroflexota sp.,32.23347959362866,18.44081078819451,39.964393967040095,7.878881941729269,5.374388317655603,10.271271268892406,0.0,0.0,0.9820193909291834,tolerant
Pseudomonadota sp. Casimicrobium huifangae,27.79969889680191,14.102735885971317,36.794412153783625,6.983578274900119,5.09162315122267,9.154598588239995,0.0,0.0,0.0,tolerant
